image_id,caption,pred_label,label_text,confidence,reason,raw_output,true_label
924327757634514945,heartbreaking,1,SARCASM,High,"The caption ""heartbreaking"" suggests an emotional weight not typically associated with the visual depiction of a damaged race truck, which is surrounded by activity in a racing pit setting. The likely sarcastic tone is underscored by the juxtaposition of this verbal expression of sadness with the image's more dynamic scenario and the contrast between the bright pink color, which commonly communicates cheerfulness, and the truck's visible damage. The presence of the text ""Fire Alarm"" on the damaged vehicle further supports this irony, as it suggests a purpose of prevention contrary to the evident result.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""heartbreaking"" suggests an emotional weight not typically associated with the visual depiction of a damaged race truck, which is surrounded by activity in a racing pit setting. The likely sarcastic tone is underscored by the juxtaposition of this verbal expression of sadness with the image's more dynamic scenario and the contrast between the bright pink color, which commonly communicates cheerfulness, and the truck's visible damage. The presence of the text ""Fire Alarm"" on the damaged vehicle further supports this irony, as it suggests a purpose of prevention contrary to the evident result.",0
733045888830963713,"awe , liberal democrats are so sweet and love to talk issues , not petty insults this is <user> party",1,SARCASM,High,"The caption sarcastically claims that ""liberal democrats are so sweet and love to talk issues, not petty insults,"" which is directly contradicted by the content of the tweet in the image. The tweet describes ""college republicans"" with derogatory language, highlighting personal insults rather than a political discourse. This discrepancy between the caption's assertion of politeness and the tweet's derogatory tone creates a clear semantic gap. Moreover, the incongruity is emphasized by the sarcastic phrasing of the caption, which undermines its literal meaning by showcasing behavior it disclaims.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption sarcastically claims that ""liberal democrats are so sweet and love to talk issues, not petty insults,"" which is directly contradicted by the content of the tweet in the image. The tweet describes ""college republicans"" with derogatory language, highlighting personal insults rather than a political discourse. This discrepancy between the caption's assertion of politeness and the tweet's derogatory tone creates a clear semantic gap. Moreover, the incongruity is emphasized by the sarcastic phrasing of the caption, which undermines its literal meaning by showcasing behavior it disclaims.",1
717435878512025600,prenatal education . how can you expect anything of a child who missed getting in-womb audio lessons ?,1,SARCASM,High,"The caption employs verbal irony by questioning the expectation from a child who lacked ""in-womb audio lessons,"" suggesting an exaggerated necessity for prenatal education. The semantic gap between the modern, high-tech educational concept shown in the image and the traditional nurturing depicted by the woman’s gentle smile and hand on her stomach underscores this sarcasm. Moreover, the caption’s tone implicitly mocks the product’s promise of significantly enhancing a baby's abilities through such lessons, enhancing the amusing incongruity.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption employs verbal irony by questioning the expectation from a child who lacked ""in-womb audio lessons,"" suggesting an exaggerated necessity for prenatal education. The semantic gap between the modern, high-tech educational concept shown in the image and the traditional nurturing depicted by the woman’s gentle smile and hand on her stomach underscores this sarcasm. Moreover, the caption’s tone implicitly mocks the product’s promise of significantly enhancing a baby's abilities through such lessons, enhancing the amusing incongruity.",1
820412807623622660,"everyone needs to just chill out & go have a fun saturday night , says jimmy .",1,SARCASM,High,"The caption suggests an active and social activity: ""everyone needs to just chill out & go have a fun saturday night,"" which contrasts sharply with the image of a dog leisurely lying on a bed, suggesting no activity or social engagement at all. This semantic gap between the expectation of a lively Saturday night and the image of relaxed solitude creates an ironic juxtaposition, signaling sarcasm. Additionally, using ""says jimmy"" without any visible person adds to the incongruity, as there is no actual person to attribute the statement to, reinforcing the sarcastic tone.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption suggests an active and social activity: ""everyone needs to just chill out & go have a fun saturday night,"" which contrasts sharply with the image of a dog leisurely lying on a bed, suggesting no activity or social engagement at all. This semantic gap between the expectation of a lively Saturday night and the image of relaxed solitude creates an ironic juxtaposition, signaling sarcasm. Additionally, using ""says jimmy"" without any visible person adds to the incongruity, as there is no actual person to attribute the statement to, reinforcing the sarcastic tone.",0
820414858227290112,what did you say mom ? that you 're going to get pizza and let me eat as much as i want because i am batting my eyes at you ?,1,SARCASM,High,"The caption suggests a humorous scenario where a dog, by batting its eyes, persuades a mom to allow it unlimited pizza, which is an unlikely and exaggerated situation indicating verbal irony. The image description shows a small dog with a neutral or slightly concerned expression while dressed in a shirt, contributing to the humorous and incongruous juxtaposition of animal behavior with human traits and actions. The semantic gap between a dog's actual capability and what the caption humorously suggests reinforces the sarcastic intent.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption suggests a humorous scenario where a dog, by batting its eyes, persuades a mom to allow it unlimited pizza, which is an unlikely and exaggerated situation indicating verbal irony. The image description shows a small dog with a neutral or slightly concerned expression while dressed in a shirt, contributing to the humorous and incongruous juxtaposition of animal behavior with human traits and actions. The semantic gap between a dog's actual capability and what the caption humorously suggests reinforces the sarcastic intent.",0
832077099523567617,i 'm definitely the latter .,1,SARCASM,High,"The caption ""i 'm definitely the latter"" refers to the latter part of the quoted textual graphic in the image, which states ""some girls are made of sarcasm, wine, and everything fine."" The humor and irony are evident in the contrast between the traditional stereotype ""sugar and spice and everything nice"" and the more modern, self-aware attributes. By claiming to be ""definitely the latter,"" the speaker subverts expectations with a playful embrace of the less conventional characterization, using humor to implicitly criticize or mock the traditional view. The textual content and the caption work together to create a sarcastic effect.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""i 'm definitely the latter"" refers to the latter part of the quoted textual graphic in the image, which states ""some girls are made of sarcasm, wine, and everything fine."" The humor and irony are evident in the contrast between the traditional stereotype ""sugar and spice and everything nice"" and the more modern, self-aware attributes. By claiming to be ""definitely the latter,"" the speaker subverts expectations with a playful embrace of the less conventional characterization, using humor to implicitly criticize or mock the traditional view. The textual content and the caption work together to create a sarcastic effect.",0
820415735449186304,everyone loves,1,SARCASM,High,"The caption ""everyone loves"" is juxtaposed with an image that includes a large cutout of a person's face among living individuals, which can mockingly suggest that ""everyone"" includes even inanimate objects. The irony arises because the oversized cutout, normally not an object of affection, is placed centrally, creating a playful yet absurd idea that ""everyone"" extends affection to this cutout. This visually incongruous element coupled with the caption implies sarcasm, given that a cutout is unlikely to be ""loved"" in the same way people are, highlighting a semantic gap.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""everyone loves"" is juxtaposed with an image that includes a large cutout of a person's face among living individuals, which can mockingly suggest that ""everyone"" includes even inanimate objects. The irony arises because the oversized cutout, normally not an object of affection, is placed centrally, creating a playful yet absurd idea that ""everyone"" extends affection to this cutout. This visually incongruous element coupled with the caption implies sarcasm, given that a cutout is unlikely to be ""loved"" in the same way people are, highlighting a semantic gap.",0
838207703596077056,the force is strong in my family .,1,SARCASM,High,"The caption ""the force is strong in my family"" is typically associated with pride in a family's strength or unique talents, famously from the context of the Star Wars franchise. However, the image humorously contrasts this notion by presenting memes that emphasize trivial or undesirable qualities such as ""DIRTY DISHES EVERYW"" and ""PROCRASTINATION EVERYWHERE."" The juxtaposition of the Star Wars reference with mundane failures highlights verbal irony, creating a semantic gap between the caption's implied family strength and the depicted household chores and procrastination.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""the force is strong in my family"" is typically associated with pride in a family's strength or unique talents, famously from the context of the Star Wars franchise. However, the image humorously contrasts this notion by presenting memes that emphasize trivial or undesirable qualities such as ""DIRTY DISHES EVERYW"" and ""PROCRASTINATION EVERYWHERE."" The juxtaposition of the Star Wars reference with mundane failures highlights verbal irony, creating a semantic gap between the caption's implied family strength and the depicted household chores and procrastination.",1
866836086215061506,class of <num> <user> <user> <user> uncommitted ranked # 4 in his class . tons of upside,1,SARCASM,High,"The caption claims the subject to be ""uncommitted ranked # 4 in his class"" with ""tons of upside,"" language typically used for serious athletic prospects, which is humorously incongruent with the image of a young child, approximately one year old, cheerfully sitting on a baseball field. The exaggeration and formal tone in the caption sharply contrast with the playful scene and the child's shirt text ""one"" substituting with a baseball graphic, accentuating the sarcastic intent by implying the child is a sports prodigy.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption claims the subject to be ""uncommitted ranked # 4 in his class"" with ""tons of upside,"" language typically used for serious athletic prospects, which is humorously incongruent with the image of a young child, approximately one year old, cheerfully sitting on a baseball field. The exaggeration and formal tone in the caption sharply contrast with the playful scene and the child's shirt text ""one"" substituting with a baseball graphic, accentuating the sarcastic intent by implying the child is a sports prodigy.",1
819324187617673216,taking actions to protect american lives from islamic extremists isn 't islamo-phobia it 's islamo-realism,0,NOT SARCASM,Low,"Without the detailed image description, it is challenging to evaluate the visual-textual relationship fully. However, the caption contains a statement that can be interpreted earnestly as a political stance rather than an ironic remark. The term ""islamo-realism"" could be seen as a straightforward claim rather than a sarcastic twist without evidence of exaggeration or visual contradiction to assess.","LABEL: NOT SARCASM  
CONFIDENCE: Low  
REASON: Without the detailed image description, it is challenging to evaluate the visual-textual relationship fully. However, the caption contains a statement that can be interpreted earnestly as a political stance rather than an ironic remark. The term ""islamo-realism"" could be seen as a straightforward claim rather than a sarcastic twist without evidence of exaggeration or visual contradiction to assess.",0
818245331573846017,"doesn 't get much bigger than <user> <user> and my daughter , leila",0,NOT SARCASM,High,"The caption ""doesn 't get much bigger than <user> <user> and my daughter, leila"" aligns semantically with the image, which portrays a joyful and pleasant selfie taken at a formal event. The presence of multiple people, all appearing happy and engaged, supports the caption's implication of an important or significant gathering. The use of phrases such as ""doesn't get much bigger"" suggests a special occasion, which is consistent with the formal attire and event setting depicted in the image. There is no apparent semantic gap or visual-textual incongruity suggesting sarcasm.","LABEL: NOT SARCASM  
CONFIDENCE: High  
REASON: The caption ""doesn 't get much bigger than <user> <user> and my daughter, leila"" aligns semantically with the image, which portrays a joyful and pleasant selfie taken at a formal event. The presence of multiple people, all appearing happy and engaged, supports the caption's implication of an important or significant gathering. The use of phrases such as ""doesn't get much bigger"" suggests a special occasion, which is consistent with the formal attire and event setting depicted in the image. There is no apparent semantic gap or visual-textual incongruity suggesting sarcasm.",0
820055984978722816,not ready to make nice ... toby keith,0,NOT SARCASM,Low,"Without access to the image description, it's difficult to fully assess the semantic alignment or misalignment between the caption and the visual content. The caption references ""not ready to make nice,"" a phrase commonly associated with a decision to hold onto negative feelings, paired with ""Toby Keith,"" an artist known for emotionally charged songs. Without visual elements for contrast, the analysis is limited.","LABEL: NOT SARCASM
CONFIDENCE: Low
REASON: Without access to the image description, it's difficult to fully assess the semantic alignment or misalignment between the caption and the visual content. The caption references ""not ready to make nice,"" a phrase commonly associated with a decision to hold onto negative feelings, paired with ""Toby Keith,"" an artist known for emotionally charged songs. Without visual elements for contrast, the analysis is limited.",0
847289236969607168,i love losing matches before they finish loading <user>,1,SARCASM,High,"The caption ""i love losing matches before they finish loading <user>"" uses verbal irony by expressing love for an obviously frustrating situation—losing matches due to technical issues. The image featuring the text ""OPERATION OVER"" and a loading icon highlights this irony, as the loading icon suggests that something is still in progress, contradicting the notion of completion implied by ""operation over."" The semantic gap and incongruous visual-textual juxtaposition between an incomplete task and the suggestion of completion reinforce the sarcastic tone.","LABEL: SARCASM
CONFIDENCE: High
REASON: The caption ""i love losing matches before they finish loading <user>"" uses verbal irony by expressing love for an obviously frustrating situation—losing matches due to technical issues. The image featuring the text ""OPERATION OVER"" and a loading icon highlights this irony, as the loading icon suggests that something is still in progress, contradicting the notion of completion implied by ""operation over."" The semantic gap and incongruous visual-textual juxtaposition between an incomplete task and the suggestion of completion reinforce the sarcastic tone.",1
823312503643996160,congrats,0,NOT SARCASM,High,"The caption ""congrats"" aligns with the image's depiction of a sports scene celebrating a football team's championship victory, as evidenced by the prominent ""NFC CHAMPS"" text and the energetic, celebratory mood of the central football player. There is no semantic gap or ironic incongruity between the caption and the visual elements of the image. The tone and content are consistent with a genuine congratulatory message.","LABEL: NOT SARCASM  
CONFIDENCE: High  
REASON: The caption ""congrats"" aligns with the image's depiction of a sports scene celebrating a football team's championship victory, as evidenced by the prominent ""NFC CHAMPS"" text and the energetic, celebratory mood of the central football player. There is no semantic gap or ironic incongruity between the caption and the visual elements of the image. The tone and content are consistent with a genuine congratulatory message.",0
822586402433040388,we are 13 hours away from out first dota pit series vs <user> ! the first game is scheduled to begin at 13:00 cet,0,NOT SARCASM,High,"The caption provides straightforward information about an upcoming DOTA PIT event, and the image supports this by depicting two individuals who seem to be attending or involved in the same event, sitting in front of a backdrop featuring ""DOTA PIT SEASON 5"" and sponsor logos. There is no evident semantic gap, verbal irony, or incongruity between the caption and the image. Both elements align to communicate the promotional intent clearly without any sarcastic undertones.","LABEL: NOT SARCASM  
CONFIDENCE: High  
REASON: The caption provides straightforward information about an upcoming DOTA PIT event, and the image supports this by depicting two individuals who seem to be attending or involved in the same event, sitting in front of a backdrop featuring ""DOTA PIT SEASON 5"" and sponsor logos. There is no evident semantic gap, verbal irony, or incongruity between the caption and the image. Both elements align to communicate the promotional intent clearly without any sarcastic undertones.",0
885478955117154304,"hey <user> , can we run red lights at intersections that don 't have this sign ? seen at carlton & monmouth . <user>",1,SARCASM,High,"The caption questions whether it is permissible to run red lights at intersections without a sign, joking about unspoken rules for traffic laws. The image features a traffic signal showing green, alongside a prominently placed ""WAIT FOR GREEN LIGHT"" sign, which creates a visual contradiction. This misalignment between needing a sign for something seemingly obvious (waiting for green) amplifies the sarcasm in the caption’s inquiry about needing permission to engage in illegal traffic behavior like running red lights.","LABEL: SARCASM
CONFIDENCE: High
REASON: The caption questions whether it is permissible to run red lights at intersections without a sign, joking about unspoken rules for traffic laws. The image features a traffic signal showing green, alongside a prominently placed ""WAIT FOR GREEN LIGHT"" sign, which creates a visual contradiction. This misalignment between needing a sign for something seemingly obvious (waiting for green) amplifies the sarcasm in the caption’s inquiry about needing permission to engage in illegal traffic behavior like running red lights.",1
820417923344924672,god spends a little extra time on east texas sunsets,0,NOT SARCASM,High,"The caption ""god spends a little extra time on east texas sunsets"" aligns semantically with the image of a vividly colored sunset over East Texas, as described in the image context. The caption suggests admiration for the natural beauty, which is supported by the serene and tranquil scene depicted in the image. While there are mundane elements such as power lines and a road that are considered incongruent, they do not overtly contradict or undermine the beauty of the sunset scene captured. The overall consistency between the caption's praise of the sunset and the scenic sunset image indicates an earnest appreciation rather than sarcasm.","LABEL: NOT SARCASM  
CONFIDENCE: High  
REASON: The caption ""god spends a little extra time on east texas sunsets"" aligns semantically with the image of a vividly colored sunset over East Texas, as described in the image context. The caption suggests admiration for the natural beauty, which is supported by the serene and tranquil scene depicted in the image. While there are mundane elements such as power lines and a road that are considered incongruent, they do not overtly contradict or undermine the beauty of the sunset scene captured. The overall consistency between the caption's praise of the sunset and the scenic sunset image indicates an earnest appreciation rather than sarcasm.",0
934101804819894273,wow thanks # wmata so prompt,1,SARCASM,High,"The caption ""wow thanks # wmata so prompt"" employs verbal irony by expressing gratitude for promptness, juxtaposed against an image showing an email notification about an auto-reload cancellation from WMATA, which is not inherently a prompt service indicator. The semantic gap between expressing thanks and receiving a cancellation notification, particularly in public transportation contexts where promptness is valued, suggests sarcasm. Additionally, the hashtag implies a public commentary on failure to deliver expected services, amplifying the ironic tone.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""wow thanks # wmata so prompt"" employs verbal irony by expressing gratitude for promptness, juxtaposed against an image showing an email notification about an auto-reload cancellation from WMATA, which is not inherently a prompt service indicator. The semantic gap between expressing thanks and receiving a cancellation notification, particularly in public transportation contexts where promptness is valued, suggests sarcasm. Additionally, the hashtag implies a public commentary on failure to deliver expected services, amplifying the ironic tone.",1
819685868478795781,"me : "" we should all value and respect each other 's opinions "" trump supporter : * blinks * me :",1,SARCASM,High,"The caption maintains an ironic tone with a setup that promotes valuing and respecting opinions, only to be undercut by the derogatory phrase ""trump supporter: * blinks *"", implying a dismissive attitude without direct confrontation. This verbal irony is further echoed by the image of commonly child associated puppet characters, which typically embody innocence and education, being paired with profane text stating ""Your Opinions Are SHIT"" and ""They're fucking shit."" This incongruity between the expected child-friendly imagery and the adult language amplifies the sarcastic nature of the post, establishing a clear semantic gap and visual-textual mismatch.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption maintains an ironic tone with a setup that promotes valuing and respecting opinions, only to be undercut by the derogatory phrase ""trump supporter: * blinks *"", implying a dismissive attitude without direct confrontation. This verbal irony is further echoed by the image of commonly child associated puppet characters, which typically embody innocence and education, being paired with profane text stating ""Your Opinions Are SHIT"" and ""They're fucking shit."" This incongruity between the expected child-friendly imagery and the adult language amplifies the sarcastic nature of the post, establishing a clear semantic gap and visual-textual mismatch.",1
819691803570016256,"these are my <user> predictions , a few upsets !",1,SARCASM,High,"The caption states ""these are my predictions, a few upsets!"" suggesting unexpected or surprising outcomes. The image reveals the main incongruity: the person, associated with soccer (as evident from the Spurs jersey), commenting on NFL predictions introduces an element of irony. Furthermore, the prediction of ""GG"" (Green Bay) as the winner might not align with popular expectations, reinforcing the idea of ""upsets"" with a sarcastic tone. The semantic mismatch between the prediction claims and visual elements support a sarcastic reading.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption states ""these are my predictions, a few upsets!"" suggesting unexpected or surprising outcomes. The image reveals the main incongruity: the person, associated with soccer (as evident from the Spurs jersey), commenting on NFL predictions introduces an element of irony. Furthermore, the prediction of ""GG"" (Green Bay) as the winner might not align with popular expectations, reinforcing the idea of ""upsets"" with a sarcastic tone. The semantic mismatch between the prediction claims and visual elements support a sarcastic reading.",0
905137098927288323,thanks god i have such a wonderful reseal in my pack of almonds <user>,1,SARCASM,High,"The caption expresses ironic gratitude for a ""wonderful reseal"" despite the image showing a bag of almonds that is ""oddly opened,"" suggesting it might be challenging to reseal. The phrase ""thanks god i have such a wonderful reseal"" is likely verbal irony, given the image suggests the reseal feature is lacking or ineffective, which creates a semantic gap between the expectation set by the words and the visual reality.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption expresses ironic gratitude for a ""wonderful reseal"" despite the image showing a bag of almonds that is ""oddly opened,"" suggesting it might be challenging to reseal. The phrase ""thanks god i have such a wonderful reseal"" is likely verbal irony, given the image suggests the reseal feature is lacking or ineffective, which creates a semantic gap between the expectation set by the words and the visual reality.",1
897805587966308352,the best way get back to it,1,SARCASM,High,"The caption, ""the best way get back to it,"" paired with the image's depiction and text overlay indicates sarcasm. The humor is derived from a semantic incongruity: the caption seems mundane without clear context but aligns with the humorous image text about misunderstanding ""JAVA."" The visual shows a person appearing stressed or focused—suggesting a contrast with the ironic ""success"" of showing an empty coffee mug as proof of installing JAVA. The overall incongruity in conceptualizing coffee-drinking as productive work underscores the sarcasm.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption, ""the best way get back to it,"" paired with the image's depiction and text overlay indicates sarcasm. The humor is derived from a semantic incongruity: the caption seems mundane without clear context but aligns with the humorous image text about misunderstanding ""JAVA."" The visual shows a person appearing stressed or focused—suggesting a contrast with the ironic ""success"" of showing an empty coffee mug as proof of installing JAVA. The overall incongruity in conceptualizing coffee-drinking as productive work underscores the sarcasm.",1
823310482492657665,okay,1,SARCASM,High,"The short and dismissive nature of the caption ""okay"" juxtaposed with the inviting and contemplative message of the neon sign stating ""Come as you are..."" forms a semantic gap that suggests sarcasm. The caption fails to match the welcoming sentiment of the image, indicating a possible understated or ironic response to the invitation. This incongruence between the minimalist caption and the inviting visual context signals sarcasm.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The short and dismissive nature of the caption ""okay"" juxtaposed with the inviting and contemplative message of the neon sign stating ""Come as you are..."" forms a semantic gap that suggests sarcasm. The caption fails to match the welcoming sentiment of the image, indicating a possible understated or ironic response to the invitation. This incongruence between the minimalist caption and the inviting visual context signals sarcasm.",0
823317871073906688,issa baddy,0,NOT SARCASM,Medium,"The caption ""issa baddy,"" which is slang for someone who is attractive and confident, aligns with the image description of a young woman exhibiting confidence through her neutral or slightly confident facial expression and casual body language, such as standing with one hand on her hip. The caption does not display clear verbal irony or hyperbole, and the image lacks a distinctive semantic gap or incongruity with the expression of confidence, suggesting this is a straightforward use of slang rather than sarcasm.","LABEL: NOT SARCASM  
CONFIDENCE: Medium  
REASON: The caption ""issa baddy,"" which is slang for someone who is attractive and confident, aligns with the image description of a young woman exhibiting confidence through her neutral or slightly confident facial expression and casual body language, such as standing with one hand on her hip. The caption does not display clear verbal irony or hyperbole, and the image lacks a distinctive semantic gap or incongruity with the expression of confidence, suggesting this is a straightforward use of slang rather than sarcasm.",0
822584596495826948,jumping in the booth with <user> to cast <user> vs primal !,0,NOT SARCASM,High,"The caption describes ""jumping in the booth"" to cast a game involving specific users, which aligns with the image showing two individuals at a broadcast desk appearing enthusiastic and professional, consistent with such an activity. The presenters' smiling and welcoming demeanor supports the caption's tone. The presence of an audience, though not filled, does not present a significant semantic gap or incongruity to suggest irony or sarcasm.","LABEL: NOT SARCASM  
CONFIDENCE: High  
REASON: The caption describes ""jumping in the booth"" to cast a game involving specific users, which aligns with the image showing two individuals at a broadcast desk appearing enthusiastic and professional, consistent with such an activity. The presenters' smiling and welcoming demeanor supports the caption's tone. The presence of an audience, though not filled, does not present a significant semantic gap or incongruity to suggest irony or sarcasm.",0
819330100915216384,any more questions ? <user> cartoon tcot lnyhbt maga draintheswamp # buildthewall via <user>,1,SARCASM,High,"The caption ""any more questions ?"" is directly referenced by the text in the cartoon, which is ironic given the visual context. The caricatured man, exuding smugness, appears to be mocking the visibly burned-out media figures labeled with logos of major news outlets. This juxtaposition highlights a semantic gap wherein the confident demeanor of the man contrasts sharply with the disarrayed and silenced state of the media, suggesting sarcastic commentary on the portrayed media's ability to pose questions. The use of politically charged hashtags amplifies the sarcastic tone by aligning with contentious political rhetoric.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""any more questions ?"" is directly referenced by the text in the cartoon, which is ironic given the visual context. The caricatured man, exuding smugness, appears to be mocking the visibly burned-out media figures labeled with logos of major news outlets. This juxtaposition highlights a semantic gap wherein the confident demeanor of the man contrasts sharply with the disarrayed and silenced state of the media, suggesting sarcastic commentary on the portrayed media's ability to pose questions. The use of politically charged hashtags amplifies the sarcastic tone by aligning with contentious political rhetoric.",1
865488370838851585,i know few of them ; bloody as * holes ( askholes ),1,SARCASM,High,"The caption ""i know few of them; bloody as * holes (askholes)"" reflects sarcasm through verbal irony and the use of a derogatory term concealed in a pun. This aligns with the image, which humorously defines ""Askhole"" as someone who disregards advice, despite asking for it. The incongruity between the seemingly earnest action of seeking advice and the laughable behavior of ignoring it, alongside the derogatory pun, supports the sarcastic interpretation.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""i know few of them; bloody as * holes (askholes)"" reflects sarcasm through verbal irony and the use of a derogatory term concealed in a pun. This aligns with the image, which humorously defines ""Askhole"" as someone who disregards advice, despite asking for it. The incongruity between the seemingly earnest action of seeking advice and the laughable behavior of ignoring it, alongside the derogatory pun, supports the sarcastic interpretation.",1
820048188476456960,hamid from us : iranian resistance always maintains independence & gets financial support from ppl . we pledge $ 1000 to,1,SARCASM,High,"The caption claims that ""iranian resistance always maintains independence & gets financial support from ppl"" yet intriguingly ends with ""we pledge $ 1000 to,"" which suggests external financial contribution, undercutting the stated independence. The image shows a formal television studio setting with a telethon atmosphere, #Telethon, and foreign script promoting a fundraiser, reinforcing the incongruity between the proclaimed independence and the apparent solicitation of funds. This juxtaposition between asserted independence and visible fundraising efforts suggests intentional sarcasm.","LABEL: SARCASM
CONFIDENCE: High
REASON: The caption claims that ""iranian resistance always maintains independence & gets financial support from ppl"" yet intriguingly ends with ""we pledge $ 1000 to,"" which suggests external financial contribution, undercutting the stated independence. The image shows a formal television studio setting with a telethon atmosphere, #Telethon, and foreign script promoting a fundraiser, reinforcing the incongruity between the proclaimed independence and the apparent solicitation of funds. This juxtaposition between asserted independence and visible fundraising efforts suggests intentional sarcasm.",0
822954883791757313,these pictures shows how crazy baekhyun is for sehun,0,NOT SARCASM,Medium,"The caption states ""these pictures show how crazy baekhyun is for sehun,"" suggesting an intense or enthusiastic behavior. The image description indicates that Person 1 (who might be Baekhyun) is smiling and amused, looking at Person 2 (possibly Sehun) in a friendly manner. This aligns with a positive and engaging interaction, which supports the caption's implication of ""crazy"" with enthusiasm rather than irony or sarcasm. The post lacks significant semantic gaps or contradictions between text and visuals to indicate sarcasm.","LABEL: NOT SARCASM  
CONFIDENCE: Medium  
REASON: The caption states ""these pictures show how crazy baekhyun is for sehun,"" suggesting an intense or enthusiastic behavior. The image description indicates that Person 1 (who might be Baekhyun) is smiling and amused, looking at Person 2 (possibly Sehun) in a friendly manner. This aligns with a positive and engaging interaction, which supports the caption's implication of ""crazy"" with enthusiasm rather than irony or sarcasm. The post lacks significant semantic gaps or contradictions between text and visuals to indicate sarcasm.",0
921779205842657280,"salina central state qualifiers 2017 . sorry , but you have one more week of practice .",0,NOT SARCASM,High,"The caption ""salina central state qualifiers 2017 . sorry , but you have one more week of practice ."" is straightforward in its communication, referring to an additional week of practice before a cross-country event. The image shows a group of young people happily smiling outdoors, dressed in cross-country-related attire, which aligns with the setting described in the caption. There is no semantic gap between the text and image, and no irony or incongruity is evident; rather, the happy expressions and team spirit conveyed by the image support the notion of them being successful and qualifying for state, making the caption sincere and non-sarcastic.","LABEL: NOT SARCASM  
CONFIDENCE: High  
REASON: The caption ""salina central state qualifiers 2017 . sorry , but you have one more week of practice ."" is straightforward in its communication, referring to an additional week of practice before a cross-country event. The image shows a group of young people happily smiling outdoors, dressed in cross-country-related attire, which aligns with the setting described in the caption. There is no semantic gap between the text and image, and no irony or incongruity is evident; rather, the happy expressions and team spirit conveyed by the image support the notion of them being successful and qualifying for state, making the caption sincere and non-sarcastic.",1
828966943214432256,so proud of <user> 's efforts to fill the swamp with republican donors . great job .,0,NOT SARCASM,Low,"Without a detailed image description, it is challenging to assess the semantic alignment between the caption and the image. The caption uses phrases like ""so proud"" and ""great job"" which could be interpreted as genuine praise or sarcasm depending on the context. The use of quotation marks around ""efforts to fill the swamp with republican donors"" suggests a potential incongruity or critique, but without visual evidence, it is difficult to conclusively determine the presence of sarcasm. Therefore, the label is tentative and relies solely on textual analysis.","LABEL: NOT SARCASM
CONFIDENCE: Low
REASON: Without a detailed image description, it is challenging to assess the semantic alignment between the caption and the image. The caption uses phrases like ""so proud"" and ""great job"" which could be interpreted as genuine praise or sarcasm depending on the context. The use of quotation marks around ""efforts to fill the swamp with republican donors"" suggests a potential incongruity or critique, but without visual evidence, it is difficult to conclusively determine the presence of sarcasm. Therefore, the label is tentative and relies solely on textual analysis.",1
820410628452077568,name it . call it out for what it is ....,1,SARCASM,High,"The caption, ""name it . call it out for what it is ....,"" aligns with the theme of naming things accurately as reflected in the image's directive tone, as seen in the graphic text such as ""RESISTANCE STARTS WITH PLAIN SPEAKING."" However, the image's reduction of multifaceted political issues into simple, declarative sentences like ""Fake news is **propaganda**"" introduces an element of oversimplification. This simplification paired with bold red emphasis on terms hints at irony, as the complexity of these issues may not be fully captured by such straightforward labels, adding a layer of sarcasm by critiquing the reductionism. The overall serious tone of the image contrasts with this layer of irony, creating a textual-visual incongruity.","LABEL: SARCASM
CONFIDENCE: High
REASON: The caption, ""name it . call it out for what it is ....,"" aligns with the theme of naming things accurately as reflected in the image's directive tone, as seen in the graphic text such as ""RESISTANCE STARTS WITH PLAIN SPEAKING."" However, the image's reduction of multifaceted political issues into simple, declarative sentences like ""Fake news is **propaganda**"" introduces an element of oversimplification. This simplification paired with bold red emphasis on terms hints at irony, as the complexity of these issues may not be fully captured by such straightforward labels, adding a layer of sarcasm by critiquing the reductionism. The overall serious tone of the image contrasts with this layer of irony, creating a textual-visual incongruity.",0
